Sr No.,NUMC_ID,morb_code,term_devanagari,term_iast,wordtree,parent_id,def_id,w_trans,w_def,refn,sys_id
151,151,SAT-A.150,मृदुः,mṛduḥ,mRuduH,138,0,softness/ mildness,"the quality of a substance which is responsible for bringing about softness or fragility e.g. <em>godhuma,  eraṇdataila, yaṣṭhimadhu</em>",,1
152,152,SAT-A.151,कठिनः,kaṭhinaḥ,kaThinaH,138,0,hardness,"the quality of a substance which is responsible for firmness/ hardness e.g. <em>aśvagandha, śatāvarī, pravāla</em>",,1
153,153,SAT-A.152,सूक्ष्मः,sūkṣmaḥ,sUkShmaH,138,0,minuteness/penetrating,"the quality of a substance which is responsible for spreading out/ penetration e.g. <em>madhu, saindhava etc.</em>",,1
154,154,SAT-A.153,स्थूलः,sthūlaḥ,sthUlaH,138,0,grossness/bulkiness,"the quality of a substance which is responsible for closure/ concealment, bulkiness e.g. curd <em>(dadhi)</em>",,1
155,155,SAT-A.154,स्थिरः,sthiraḥ,sthiraH,138,0,stability/immobility,"the quality of a substance which is responsible for concentration/ immobility/ strength to the body and especially to hair, moustache, bones, nails, teeth etc. e.g. <em>balā</em>, <em>atibalā</em>, godhūma",,1
156,156,SAT-A.155,सरः/ चलः,saraḥ/ calaḥ,saraH/ calaH,138,0,instability/mobility,"the quality of a substance which is responsible for movement/ stimulation <em>(preraṇa)</em>, normal movements such as peristalis",,1
157,157,SAT-A.156,विशदः,viśadaḥ,viSadaH,138,0,conspicuousness,"the quality of a substance which is responsible for cleaning and help tissues free from vitiated substances e.g. <em>niṁba,  māṁsarohiṇi</em>",,1
158,158,SAT-A.157,पिच्छिलः,picchilaḥ,picCilaH,138,0,sliminess,"the quality of a substance which is responsible for coating effect over the tissues eg. kumārī, mocarasa",,1
159,159,SAT-A.158,आत्मगुणः,ātmaguṇaḥ,AtmaguNaH,2,0,attributes/ property of atma,"attributes of soul <em>(ātma)</em> viz., <em>buddhi</em> (intelligence), <em>sukha</em> (pleasure), <em>duḥkha</em> (sorrow), <em>icchā</em> (desire, <em>dveṣa</em> (aversion) and <em>prayatna</em> (initiation)",,1
160,160,SAT-A.159,बुद्धिः,buddhiḥ,buddhiH,159,0,intelligence,"the power of forming and retaining conceptions and general notions, intelligence, reason, intellect, discernment, judgment",,1
161,161,SAT-A.160,सुखम्,sukham,suKam,159,0,pleasure,"favourable perception including happiness, delight, joy, pleasure",,1
162,162,SAT-A.161,दुःखम्,duḥkham,duHKam,159,0,sorrow,"unfavourable perception including unhappiness, sorrow, grief",,1
163,163,SAT-A.162,इच्छा,icchā,icCA,159,0,desire,desired attributes produced from seeking of pleasure,,1
164,164,SAT-A.163,द्वेषः,dveṣaḥ,dveShaH,159,0,aversion,aversion - one among the suppressible urges,,1
165,165,SAT-A.164,प्रयत्नः,prayatnaḥ,prayatnaH,159,0,initiation,the quality through which stimulus for useful activity is obtained,,1
166,166,SAT-A.165,परादिगुणः,parādiguṇaḥ,parAdiguNaH,2,0,qualities beginning with paratva,group of ten properties commencing with paratva; often used in for analytical purposes and decision making,,1
167,167,SAT-A.166,परत्वम्,paratvam,paratvam,166,0,relatively superior,priority or superiority of a substance over the other innumerable substances,,1
168,168,SAT-A.167,अपरत्वम्,aparatvam,aparatvam,166,0,relatively inferior,inferiority of substance over the other innumerable substances,,1
169,169,SAT-A.168,संख्या,saṁkhyā,saMKyA,166,0,number/enumeration/count,the quality which enables us to quantify/ calculate,,1
170,170,SAT-A.169,संयोगः,saṁyogaḥ,saMyogaH,166,0,combination,combination of two or more than two substances,,1
171,171,SAT-A.170,विभागः,vibhāgaḥ,viBAgaH,166,0,division,division of a particular substance,,1
172,172,SAT-A.171,पृथक्त्वम्,pṛthaktvam,pRuthaktvam,166,0,separation or exclusion; particularity,the quality by which one substance is differentiated or separated from the other,,1
173,173,SAT-A.172,परिमाणः,parimāṇaḥ,parimANaH,166,0,quantity/ measurement,the quality by which measurement of various substances is possible,,1
174,174,SAT-A.173,युक्तिः,yuktiḥ,yuktiH,166,0,logical management,an activity as per plan/ scheme by logic i.e. rational plan,,1
175,175,SAT-A.174,संस्कारः,saṁskāraḥ,saMskAraH,166,0,alter/transform,the process through which some change/ transformation is brought to the original properties of any substance,,1
176,176,SAT-A.175,अभ्यासः,abhyāsaḥ,aByAsaH,166,0,practice,getting used to/ repetitive action leading to development of a habit,,1
177,177,SAT-A.176,द्रव्यम्,dravyam,dravyam,2,0,substance,an entity encompassing the attributes of quality and action,,1
178,178,SAT-A.177,कारणद्रव्यम्,kāraṇadravyam,kAraNadravyam,177,0,causative substances,elementary substances that are said to be the cause of manifestation of all other substances; nine in number,,1
179,179,SAT-A.178,मूर्तद्रव्य-परमाणुः,mūrtadravya-paramāṇuḥ,mUrtadravya-paramANuH,178,0,substances having form,"perceptible substances; tangible source substances; also denoted by: settled into any fixed shape, formed, substantial, material, embodied, incarnate",,1
180,180,SAT-A.179,पृथ्वी,pṛthvī,pRuthvI,179,0,earth element,an entity which is responsible for hardness,,1
181,181,SAT-A.180,जलम्,jalam,jalam,179,0,water element,an entity which is responsible for fluidity,,1
182,182,SAT-A.181,तेजः,tejaḥ,tejaH,179,0,fire element,an entity which is responsible for heat,,1
183,183,SAT-A.182,वायुः,vāyuḥ,vAyuH,179,0,air element,an entity which is responsible for movement,,1
184,184,SAT-A.183,मनः,manaḥ,manaH,179,0,"mind, psyche",the faculty through which <em>indriya</em> (cognitive organs) connect with the ātman (soul),,1
185,185,SAT-A.184,अन्तःकरणम्,antaḥkaraṇam,antaHkaraNam,184,0,internal sense faculties,internal system of perception and cognition; it is inclusive of manas (mind); buddhi (intelligence);  <em>indriya</em> (cognitive organs);  <em>ahaṁkāra</em> (ego),,1
186,186,SAT-A.185,चेतः,cetaḥ,cetaH,184,0,consciousness,"synonym of mind, denotes consciousness",,1
187,187,SAT-A.186,मनो गुणः/स्वरूपम्,mano guṇaḥ/svarūpam,mano guNaH/svarUpam,184,0,features of mind,"the features of manas (mind) viz., <em>aṇutva</em>: (minuteness); <em>ekatva</em> (oneness)",,1
188,188,SAT-A.187,अणुत्व,aṇutva,aNutva,187,0,minuteness,having dimension of a <em>paramāṇu</em> i.e. minute entity,,1
189,189,SAT-A.188,एकत्व,ekatva,ekatva,187,0,oneness,being only one in number i.e. there is no possibility of any other entity which functions like manas in the body,,1
190,190,SAT-A.189,मनोऽर्थः,mano-arthaḥ,mano&rthaH,184,0,activities of mind,"the functions of mind viz., thought, analysis, contemplation, mediation and volition",,1
191,191,SAT-A.190,चिन्त्यः,cintyaḥ,cintyaH,190,0,that which is thought upon,it is the consideration about worth doing or otherwise,,1
192,192,SAT-A.191,विचार्यः,vicāryaḥ,vicAryaH,190,0,that which is analyzed,it is a critical analysis with reasoning about happening or non-happening,,1
193,193,SAT-A.192,ऊह्यः,ūhyaḥ,UhyaH,190,0,that which is contemplated upon,it is a process of proposing possible deduction after analysis,,1
194,194,SAT-A.193,ध्येयः,dhyeyaḥ,dhyeyaH,190,0,that which is meditated/pondered upon,an objective to be pondered over,,1
195,195,SAT-A.194,सङ्कल्पः,saṅkalpaḥ,sa~gkalpaH,190,0,to intend/ volition,developing a dogmatic attitude; a goal determined with its merits and demerits,,1
196,196,SAT-A.195,मानसिक-भावः,mānasika-bhāvaḥ,mAnasika-BAvaH,184,0,psychological/mental attributes,,,1
197,197,SAT-A.196,धीः,dhīḥ,dhIH,196,0,understanding,denotes understanding; intelligence; wisdom,,1
198,198,SAT-A.197,धृतिः,dhṛtiḥ,dhRutiH,196,0,retaining power of mind,"power of retention/ resolution; stable, controlling intellect",,1
199,199,SAT-A.198,स्मृतिः,smṛtiḥ,smRutiH,196,0,memory/ reminiscence/ recollection,"rembrance of the things directly perceived, heard (scriptures) or explained earlier. It is the result from a particular conjunction between the soul and mind and also from impression.",,1
200,200,SAT-A.199,षड्रिपुः,ṣaḍripuḥ,ShaDripuH,196,0,six inner foes or faults,"six mental attributes that lead to bondage of the soul viz., desire, anger, greed, delusion arrogance and jealousy",,1
201,201,SAT-A.200,कामः,kāmaḥ,kAmaH,200,0,desire,desire or of love or of pleasure; also one among the four  puruṣārtha (goals of life),,1
202,202,SAT-A.201,क्रोधः,krodhaḥ,krodhaH,200,0,anger,"also denoted by wrath, passion",,1
203,203,SAT-A.202,लोभः,lobhaḥ,loBaH,200,0,greed,insatiable desire for having something; excessive desire to acquire more than need,,1
204,204,SAT-A.203,मोहः,mohaḥ,mohaH,200,0,delusion,confused state of mind that doesn’t lead to correct perception,,1
205,205,SAT-A.204,मदः,madaḥ,madaH,200,0,arrogance,state of being emotionally aroused and worked up,,1
206,206,SAT-A.205,मात्सर्यम्,mātsaryam,mAtsaryam,200,0,jealousy,intolerance to the good of others/negative competitiveness,,1
207,207,SAT-A.206,अहङ्कारः,ahaṅkāraḥ,aha~gkAraH,200,0,"pride, haughtiness; self-consciousness","denotes the negative roll of pride, haughtiness; also one of the principles of the evolution in the sense of conception of one's individuality, self-consciousness",,1
208,208,SAT-A.207,दमः,damaḥ,damaH,200,0,self restraint,"also denoted by: self-command, self-control",,1
209,209,SAT-A.208,भक्तिः,bhaktiḥ,BaktiH,200,0,devotion; natural inclination,"a natural inclination or fondness for something; that which belongs to or is contained in anything else, an attribute",,1
210,210,SAT-A.209,लज्जा,lajjā,lajjA,200,0,shame,"also denoted by: modesty, bashfulness, embarrassment",,1
211,211,SAT-A.210,विनयः,vinayaḥ,vinayaH,200,0,humility,"also denoted by: propriety of conduct, decency, modesty, mildness",,1
212,212,SAT-A.211,विवेकः,vivekaḥ,vivekaH,200,0,discriminatory wisdom,the faculty of distinguishing and classifying things according to their absolute properties,,1
213,213,SAT-A.212,शोकः,śokaḥ,SokaH,200,0,grief/sorrow/misery,a state of ill-being due to loss of children or affliction or misfortune,,1
214,214,SAT-A.213,सम्मोहः,sammohaḥ,sammohaH,200,0,illusion,"also denoted by: deluding, infatuating, leading astray",,1
215,215,SAT-A.214,अलोभः,alobhaḥ,aloBaH,200,0,freedom from infatuation,"also denoted by: freedom from perplexity, confusion",,1
216,216,SAT-A.215,दर्पः,darpaḥ,darpaH,200,0,pride,"also denoted by: arrogance, haughtiness, insolence, conceit",,1
217,217,SAT-A.216,अमूर्तद्रव्यम्,amūrtadravyam,amUrtadravyam,178,0,not having form/all pervading,"not settled into any fixed shape, form, substance or material",,1
218,218,SAT-A.217,आकाशः,ākāśaḥ,AkASaH,217,0,ether/space element,an attribute of a substance characterised by non-obstruction.,,1
219,219,SAT-A.218,आत्मा,ātmā,AtmA,217,0,soul,"soul or spirit: principle of life and sensation, the individual self; the only conscious element in the human body",,1
220,220,SAT-A.219,भूतात्मा,bhūtātmā,BUtAtmA,219,0,individual soul,the soul in association with the living body,,1
221,221,SAT-A.220,जीवः,jīvaḥ,jIvaH,219,0,living being/soul,living being,,1
222,222,SAT-A.221,ज्ञः,jñaḥ,j~jaH,219,0,perceiver of knowledge,perceiver of knowledge: soul,,1
223,223,SAT-A.222,कर्ता,kartā,kartA,219,0,"subject, person",in this context it denotes soul,,1
224,224,SAT-A.223,साक्षी,sākṣī,sAkShI,219,0,witness to all actions,"<em>ātma</em> does not actively participate in any action, it merely performs the duty of a witness",,1
225,225,SAT-A.224,आध्यात्मिक,ādhyātmika,AdhyAtmika,219,0,relating to self,relating to self or to the soul,,1
226,226,SAT-A.225,अतिवाहिक-शरीरम्/ सूक्ष्म-शरीरम्/ लिङ्ग-शरीरम्,ativāhika-śarīram/ sūkṣma-śarīram/ liṅga-śarīram,ativAhika-SarIram/ sUkShma-SarIram/ li~gga-SarIram,219,0,subtle body,"the subtle body which consist of manas: mind, indriya: organs and atma: soul, devoid of gross body; causal body; subtle body",,1
